,id,retirement,courier_count,lang_count,age,area,child_count,club_count,club,gender,honey_YN,religion_YN,religion,begin_date,retired_date,working_year,working_month,working_day,position_number,department,main_dep,school_grade,certificate,duration,univ_duration,re_class,re_class2,re_class3
1068,1069,1,1.0,1.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Buddism,2014-10-06,2016-03-04,1,16,515,6.0,Production_Management,1.0,0,0.0,0.6873838888888889,1256682.0,0,0,0
1070,1071,1,2.0,0.0,43,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-10-13,2018-02-28,3,40,1234,2.0,Design,1.0,0,0.0,0.6875872222222222,3918082.0,0,1,1
1073,1074,1,2.0,0.0,37,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-10-15,2018-03-12,3,40,1244,4.0,Production_Management,1.0,0,0.0,0.4587086111111111,1138140.0,0,1,1
1074,1075,1,1.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,1.0,Yes,Etc,2014-10-20,2015-03-06,0,4,137,4.0,Purchasing,0.0,0,0.0,0.3738577777777778,5065877.0,0,0,0
1075,1076,1,4.0,0.0,41,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-10-20,2015-05-15,0,6,207,2.0,Business_management,1.0,0,0.0,1.020918888888889,3780509.0,0,0,0
1076,1077,0,2.0,0.0,42,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Etc,2014-10-20,//,5,57,1745,2.0,Design,1.0,0,0.0,0.4820055555555556,6309638.0,0,3,2
1077,1078,1,0.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-10-22,2014-10-29,0,0,7,6.0,Production_support,0.0,0,0.0,0.2206475,721005.0,0,0,0
1079,1080,1,4.0,1.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-10-27,2015-01-24,0,2,89,6.0,Production_Management,1.0,0,0.0,0.905995,16118485.0,0,0,0
1080,1081,0,4.0,0.0,44,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2014-10-27,//,5,57,1738,2.0,Production_support,0.0,0,0.0,0.23356055555555555,1256682.0,0,3,2
1082,1083,0,3.0,1.0,45,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-11-03,//,5,56,1731,1.0,Financial_management,0.0,1,0.0,0.5610136111111111,15610043.0,0,3,2
1084,1085,0,3.0,0.0,45,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-11-03,//,5,56,1731,3.0,Production_support,0.0,0,0.0,0.2749405555555556,1469907.0,0,3,2
1085,1086,0,0.0,0.0,23,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2014-11-03,//,5,56,1731,6.0,Design,1.0,0,0.0,0.3627755555555556,768879.0,0,3,2
1089,1090,1,1.0,2.0,28,Kyongbuk,0.0,0.0,0.0,1,0.0,Yes,Etc,2014-11-10,2016-02-25,1,15,472,6.0,Technology,1.0,0,0.0,1.72358,1256682.0,0,0,0
1090,1091,1,0.0,2.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Etc,2014-11-10,2016-08-17,1,21,646,6.0,Technology,1.0,0,0.0,0.28711333333333333,11928496.0,0,0,0
1104,1105,1,4.0,0.0,44,Kyongnam,2.0,0.0,0.0,1,0.0,Yes,Buddism,2014-12-01,2014-12-31,0,0,30,2.0,Design,1.0,0,0.0,0.31155361111111113,1471272.0,0,0,0
1105,1106,0,5.0,0.0,37,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Etc,2014-12-01,//,5,55,1703,6.0,Production_Management,1.0,0,0.0,0.24970277777777777,1301292.0,0,3,2
1106,1107,0,2.0,0.0,42,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Etc,2014-12-01,//,5,55,1703,6.0,Production_Management,1.0,0,0.0,0.3883702777777778,4830529.0,0,3,2
1108,1109,0,1.0,2.0,32,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Buddism,2014-12-01,//,5,55,1703,4.0,Technology,1.0,0,0.0,0.28711333333333333,11817661.0,0,3,2
1110,1111,1,2.0,0.0,35,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Buddism,2014-12-08,2015-02-11,0,2,65,6.0,Production_support,0.0,0,0.0,0.4585688888888889,3484470.0,0,0,0
1111,1112,1,0.0,0.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-12-10,2018-06-04,3,41,1272,6.0,Purchasing,0.0,0,0.0,0.20840694444444444,3926723.0,0,1,1
1113,1114,1,1.0,2.0,32,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Etc,2014-12-15,2016-02-29,1,14,441,4.0,Design,1.0,0,0.0,1.0083383333333333,3598372.0,0,0,0
1127,1128,0,3.0,0.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Buddism,2014-12-29,//,5,55,1675,6.0,Production_Management,1.0,0,0.0,0.2941686111111111,4356561.0,0,3,2
1134,1135,1,4.0,0.0,61,Kyongnam,0.0,0.0,0.0,1,1.0,Yes,Buddism,2015-01-05,2018-01-04,2,35,1095,6.0,Production_Management,1.0,0,0.0,0.39340722222222224,7578695.0,0,1,1
1135,1136,1,3.0,0.0,40,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2015-01-05,2019-03-31,4,50,1546,2.0,Production_Management,1.0,0,0.0,0.6579291666666667,1153092.0,0,2,2
1136,1137,0,1.0,1.0,39,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Etc,2015-01-05,//,4,54,1668,3.0,Technology,1.0,0,0.0,1.2037813888888889,6503441.0,0,2,2
1139,1140,0,2.0,0.0,37,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Buddism,2015-01-09,//,4,54,1664,6.0,Business_Support,0.0,0,0.0,0.29106305555555556,926567.0,0,2,2
1140,1141,1,0.0,1.0,32,Kyongbuk,0.0,0.0,0.0,1,0.0,Yes,Buddism,2015-01-12,2015-10-30,0,9,291,6.0,Business_Support,0.0,1,0.0,1.5989258333333334,15505840.0,0,0,0
1144,1145,1,4.0,0.0,58,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Christian,2015-01-14,2016-05-31,1,16,503,2.0,Production_support,0.0,0,0.0,0.31524138888888886,3056762.0,0,0,0
1150,1151,0,0.0,0.0,22,Kyongnam,0.0,0.0,0.0,0,0.0,Yes,Etc,2015-01-26,//,4,54,1647,6.0,Financial_management,0.0,0,0.0,0.4641463888888889,799111.0,0,2,2
1152,1153,1,2.0,0.0,35,Metropolitan,0.0,0.0,0.0,1,1.0,Yes,Buddism,2015-02-02,2015-05-14,0,3,101,4.0,Production_Management,1.0,0,0.0,3.8524225,6843702.0,0,0,0
1153,1154,1,1.0,1.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Etc,2015-02-09,2015-06-30,0,4,141,6.0,Business_Support,0.0,0,0.0,0.35799166666666665,1258445.0,0,0,0
1154,1155,1,0.0,2.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Etc,2015-02-09,2015-10-08,0,7,241,6.0,Production_support,0.0,0,0.0,0.3779383333333333,1258445.0,0,0,0
1156,1157,1,4.0,1.0,46,Metropolitan,2.0,0.0,0.0,1,1.0,Yes,Christian,2015-02-09,2016-05-31,1,15,477,1.0,Design,1.0,0,0.0,4.295422222222222,16273475.0,0,0,0
1157,1158,1,1.0,1.0,33,Kyongbuk,3.0,0.0,0.0,1,1.0,Yes,Etc,2015-02-09,2015-09-30,0,7,233,4.0,Production_Management,1.0,1,0.0,1.3532905555555557,15568245.0,0,0,0
1159,1160,1,1.0,0.0,37,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Etc,2015-02-24,2016-01-08,0,10,318,4.0,Production_support,0.0,0,0.0,0.17265416666666666,7658628.0,0,0,0
1160,1161,1,4.0,0.0,41,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2015-02-23,2015-12-30,0,10,310,2.0,Design,1.0,1,0.0,4.336235277777778,16334681.0,0,0,0
1161,1162,1,3.0,0.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-02-23,2015-03-02,0,0,7,6.0,Production_Management,1.0,0,0.0,0.4679213888888889,15996755.0,0,0,0
1163,1164,1,1.0,2.0,32,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Buddism,2015-03-02,2018-03-31,3,36,1125,6.0,Business_management,1.0,1,0.0,0.24870722222222222,5411049.0,0,1,1
1164,1165,1,3.0,0.0,37,Metropolitan,2.0,0.0,0.0,1,1.0,No,No,2015-03-02,2016-06-17,1,15,473,2.0,Design,1.0,0,0.0,4.010586944444444,6505441.0,0,0,0
1168,1169,1,3.0,0.0,40,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2015-03-02,2018-05-22,3,38,1177,3.0,Sales,1.0,0,0.0,0.3642361111111111,13529621.0,0,1,1
1170,1171,1,1.0,0.0,41,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Buddism,2015-03-09,2017-05-23,2,26,806,6.0,Production_Management,1.0,0,0.0,0.6708383333333333,2911294.0,0,1,1
1171,1172,0,4.0,0.0,39,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Etc,2015-03-09,//,4,52,1605,3.0,Quality_Management,1.0,0,0.0,0.7311486111111111,2796207.0,0,2,2
1172,1173,1,2.0,1.0,35,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2015-03-16,2015-05-31,0,2,76,4.0,Sales,1.0,0,0.0,4.153279444444444,14436534.0,0,0,0
1173,1174,0,3.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-04-01,//,4,51,1582,6.0,Business_Support,0.0,0,0.0,0.3073666666666667,1472791.0,0,2,2
1175,1176,0,1.0,0.0,39,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2015-04-06,//,4,51,1577,3.0,Production_support,0.0,1,0.0,0.39848666666666666,15575185.0,0,2,2
1180,1181,1,4.0,0.0,40,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Catholic,2015-04-06,2019-01-28,3,45,1393,3.0,Production_Management,1.0,0,0.0,0.4967077777777778,1258445.0,0,1,1
1183,1184,0,1.0,0.0,35,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-04-22,//,4,51,1561,6.0,Business_Support,0.0,0,0.0,0.3026991666666667,4109300.0,0,2,2
1187,1188,0,2.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-04-27,//,4,51,1556,6.0,Production_support,0.0,0,0.0,0.4891,929385.0,0,2,2
1189,1190,1,5.0,0.0,40,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2015-04-27,2018-08-17,3,39,1208,3.0,Production_Management,1.0,0,0.0,0.7833897222222223,2854654.0,0,1,1
1194,1195,1,1.0,0.0,38,Metropolitan,0.0,0.0,0.0,1,1.0,No,No,2015-05-06,2016-07-22,1,14,443,3.0,Design,1.0,0,0.0,4.0355025,16410628.0,0,0,0
1195,1196,1,1.0,0.0,35,Metropolitan,0.0,0.0,0.0,1,1.0,No,No,2015-05-11,2015-10-29,0,5,171,3.0,Business_Support,0.0,1,0.0,4.147605,16323505.0,0,0,0
1199,1200,1,0.0,1.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-05-18,2017-04-30,1,23,713,6.0,Quality_Management,1.0,1,0.0,0.3150211111111111,15850493.0,0,0,0
1208,1209,1,4.0,1.0,45,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2015-05-28,2016-05-30,1,12,368,2.0,Quality_Management,1.0,0,0.0,0.30277055555555554,12330992.0,0,0,0
1209,1210,0,1.0,1.0,37,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-06-01,//,4,49,1521,4.0,Quality_Management,1.0,0,0.0,1.1935691666666666,2855379.0,0,2,2
1219,1220,1,2.0,0.0,43,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Christian,2015-06-24,2016-02-14,0,7,235,1.0,Sales,1.0,0,0.0,0.31726916666666666,6508094.0,0,0,0
1221,1222,1,4.0,0.0,42,Metropolitan,2.0,0.0,0.0,1,1.0,No,No,2015-06-29,2015-11-30,0,5,154,2.0,Design,1.0,0,0.0,4.25381,15482255.0,0,0,0
1222,1223,1,1.0,2.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-07-13,2019-03-29,3,44,1355,6.0,Business_management,1.0,0,0.0,0.25753611111111113,1258541.0,0,1,1
1226,1227,0,0.0,0.0,23,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2015-07-20,//,4,48,1472,6.0,Quality_Management,1.0,0,0.0,0.3916561111111111,799111.0,0,2,2
1227,1228,1,3.0,0.0,45,Metropolitan,2.0,0.0,0.0,1,1.0,No,No,1999-09-01,2019-07-31,19,238,7273,2.0,Purchasing,0.0,0,0.0,4.550276666666667,16119349.0,1,3,2
1228,1229,1,4.0,0.0,49,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2015-08-03,2015-10-02,0,1,60,3.0,Production_Management,1.0,0,0.0,0.3368905555555556,1865048.0,0,0,0
1229,1230,1,4.0,1.0,49,Metropolitan,1.0,0.0,0.0,1,0.0,No,No,2015-08-10,2019-04-30,3,44,1359,2.0,Business_management,1.0,0,0.0,4.215658055555555,16472658.0,0,1,1
1230,1231,1,1.0,2.0,31,Metropolitan,0.0,0.0,0.0,1,1.0,No,No,2015-08-10,2016-08-10,1,12,366,6.0,Business_management,1.0,0,0.0,4.290838055555556,15845479.0,0,0,0
1233,1234,1,0.0,0.0,25,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-08-24,2016-07-06,0,10,317,6.0,Production_support,0.0,0,0.0,0.45667305555555554,1150054.0,0,0,0
1234,1235,1,0.0,0.0,26,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-08-25,2016-08-26,1,12,367,6.0,Production_support,0.0,0,0.0,0.46548666666666666,3343922.0,0,0,0
1238,1239,1,10.0,0.0,46,Kyongbuk,0.0,0.0,0.0,1,1.0,No,No,2015-10-01,2016-03-11,0,5,162,3.0,Business_management,1.0,0,0.0,1.6721997222222222,5739289.0,0,0,0
1242,1243,1,4.0,0.0,36,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2015-10-21,2018-01-31,2,27,833,3.0,Production_Management,1.0,0,0.0,0.1429175,2791206.0,0,1,1
1244,1245,0,4.0,0.0,59,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2015-10-15,//,4,45,1385,2.0,Production_support,0.0,0,0.0,0.48258,12894071.0,0,2,2
1245,1246,0,4.0,0.0,59,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2015-11-11,//,4,44,1358,2.0,Production_support,0.0,0,0.0,0.2957075,5591569.021000001,0,2,2
1252,1253,1,0.0,0.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2015-12-14,2015-12-16,0,0,2,6.0,Production_support,0.0,0,0.0,0.42278444444444446,1422880.0,0,0,0
1256,1257,1,2.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2016-01-05,2018-02-09,2,25,766,4.0,Sales,1.0,1,0.0,0.24482777777777778,3017022.0,0,1,1
1268,1269,1,0.0,0.0,39,Metropolitan,2.0,0.0,0.0,1,1.0,No,No,2016-01-25,2016-09-21,0,7,240,3.0,Design,1.0,0,0.0,3.710840833333333,17619488.0,0,0,0
1271,1272,1,1.0,0.0,40,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2016-02-15,2018-06-28,2,28,864,3.0,Business_Support,0.0,0,0.0,0.6636577777777778,2215097.0,0,1,1
1272,1273,1,1.0,2.0,24,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2016-02-15,2017-03-17,1,13,396,6.0,Business_Support,0.0,0,0.0,0.22335555555555556,16116431.0,0,0,0
1273,1274,0,4.0,0.0,52,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2016-02-15,//,3,41,1262,1.0,Design,1.0,0,0.0,1.2910686111111112,6274484.0,0,1,1
1274,1275,1,2.0,0.0,35,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2016-02-15,2016-12-07,0,9,296,4.0,Design,1.0,0,0.0,0.2567963888888889,1262197.0,0,0,0
1275,1276,0,1.0,0.0,41,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2016-02-15,//,3,41,1262,2.0,Production_support,0.0,0,0.0,0.1976961111111111,4023747.0,0,1,1
1276,1277,0,1.0,0.0,39,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2016-02-22,//,3,41,1255,3.0,Production_Management,1.0,0,0.0,0.23307055555555556,6509183.0,0,1,1
1279,1280,1,4.0,0.0,37,Metropolitan,1.0,0.0,0.0,1,1.0,No,No,2016-03-02,2016-04-26,0,1,55,3.0,Design,1.0,0,0.0,4.447515277777778,16455461.0,0,0,0
1280,1281,1,1.0,0.0,56,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2016-03-03,2017-04-28,1,13,421,1.0,Production_support,0.0,0,0.0,1.273708611111111,5401501.0,0,0,0
1281,1282,1,2.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2016-03-10,2018-03-12,2,24,732,4.0,Sales,1.0,0,0.0,1.0520675,2847379.0,0,1,1
1283,1284,0,2.0,0.0,47,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2016-05-11,//,3,38,1176,1.0,Business_management,1.0,0,0.0,0.3997738888888889,1262465.0,0,1,1
1284,1285,0,2.0,0.0,39,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2016-06-01,//,3,37,1155,3.0,Quality_Management,1.0,0,0.0,0.4276097222222222,1262465.0,0,1,1
1290,1291,1,4.0,0.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2016-09-05,2016-10-27,0,1,52,6.0,Production_Management,1.0,0,0.0,0.31235444444444443,3255295.0,0,0,0
1291,1292,1,3.0,0.0,31,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2016-09-05,2017-10-27,1,13,417,6.0,Production_Management,1.0,0,0.0,1.1978605555555555,5591569.021000001,0,0,0
1292,1293,1,7.0,0.0,41,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2016-09-05,2016-10-25,0,1,50,6.0,Production_Management,1.0,0,0.0,1.8268813888888888,3368097.0,0,0,0
1293,1294,1,4.0,0.0,34,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2016-09-05,2016-10-25,0,1,50,6.0,Production_Management,1.0,0,0.0,1.8204175,1144769.0,0,0,0
1294,1295,0,1.0,0.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2016-09-05,//,3,34,1059,6.0,Production_Management,1.0,0,0.0,1.351911111111111,4784611.0,0,1,1
1295,1296,0,3.0,0.0,30,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2016-09-05,//,3,34,1059,6.0,Production_Management,1.0,0,0.0,1.7057591666666667,5787542.0,0,1,1
1296,1297,0,4.0,0.0,37,Kyongbuk,2.0,0.0,0.0,1,1.0,No,No,2016-09-05,//,3,34,1059,6.0,Production_Management,1.0,0,0.0,2.1683141666666668,9085642.0,0,1,1
1297,1298,0,4.0,0.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2016-09-05,//,3,34,1059,6.0,Production_Management,1.0,0,0.0,0.26826444444444447,1210658.0,0,1,1
1301,1302,1,0.0,0.0,25,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2016-09-05,2018-07-08,1,22,671,6.0,Production_Management,1.0,0,0.0,0.5999202777777778,16094194.0,0,0,0
1303,1304,1,0.0,0.0,29,Jeonbuk,0.0,0.0,0.0,1,0.0,No,No,2016-09-05,2017-09-22,1,12,382,6.0,Production_support,0.0,0,0.0,3.6751141666666665,1222175.0,0,0,0
1304,1305,0,4.0,0.0,36,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2016-10-20,//,3,33,1014,3.0,Production_support,0.0,0,0.0,0.2412013888888889,4784070.0,0,1,1
1305,1306,0,4.0,0.0,38,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2016-10-24,//,3,33,1010,4.0,Quality_Management,1.0,0,0.0,0.31992944444444443,1260671.0,0,1,1
1306,1307,0,3.0,0.0,46,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2016-12-20,//,3,31,953,1.0,Quality_Management,1.0,0,0.0,0.3954613888888889,1260671.0,0,1,1
1310,1311,1,4.0,0.0,61,Kyongnam,3.0,0.0,0.0,1,0.0,No,No,2017-01-09,2017-05-31,0,4,142,1.0,Business_management,1.0,1,0.0,1.8313430555555557,11919993.0,0,0,0
1311,1312,0,6.0,0.0,48,Metropolitan,2.0,0.0,0.0,1,1.0,No,No,2017-01-16,//,2,30,926,1.0,Design,1.0,1,0.0,3.9326369444444444,15520983.0,0,1,1
1312,1313,0,1.0,0.0,31,Kyongnam,1.0,0.0,0.0,0,1.0,No,No,2017-01-21,//,2,30,921,6.0,Business_Support,0.0,0,0.0,0.2370975,5080928.0,0,1,1
1313,1314,1,0.0,2.0,26,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2017-02-01,2017-07-31,0,5,180,6.0,Business_Support,0.0,0,0.0,1.3030622222222221,1260671.0,0,0,0
1315,1316,0,4.0,0.0,34,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2017-02-21,//,2,29,890,6.0,Production_Management,1.0,0,0.0,0.16981805555555557,3525824.0,0,1,1
1316,1317,1,3.0,0.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2017-02-21,2017-08-23,0,6,183,6.0,Production_Management,1.0,0,0.0,0.23585805555555556,1485151.0,0,0,0
1318,1319,1,4.0,0.0,36,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2017-03-21,2018-03-20,0,11,364,6.0,Production_Management,1.0,0,0.0,0.5468605555555556,4802598.0,0,0,0
1319,1320,0,2.0,0.0,29,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2017-03-21,//,2,28,862,6.0,Production_Management,1.0,0,0.0,1.4689030555555556,5367836.0,0,1,1
1322,1323,0,1.0,2.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2017-08-07,//,2,23,723,6.0,Quality_Management,1.0,0,0.0,1.1656638888888888,1261745.0,0,1,1
1323,1324,0,1.0,0.0,42,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2017-08-16,//,2,23,714,1.0,Business_Support,0.0,1,0.0,4.211760833333333,15569031.0,0,1,1
1324,1325,0,1.0,0.0,38,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2017-08-16,//,2,23,714,3.0,Business_Support,0.0,1,0.0,0.8394988888888889,16001730.0,0,1,1
1326,1327,0,4.0,0.0,50,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2017-12-11,//,2,19,597,1.0,Production_Management,1.0,0,0.0,1.0471944444444445,3936346.0,0,1,1
1327,1328,1,2.0,0.0,39,Jeonam,2.0,0.0,0.0,1,1.0,No,No,2017-12-18,2019-05-03,1,16,501,2.0,Design,1.0,0,0.0,2.789813611111111,9925566.0,0,0,0
1328,1329,1,2.0,0.0,38,Kyongbuk,2.0,0.0,0.0,1,1.0,No,No,2017-12-18,2019-03-26,1,15,463,3.0,Design,1.0,0,0.0,1.3208991666666667,5025798.0,0,0,0
1330,1331,1,3.0,0.0,39,Metropolitan,3.0,0.0,0.0,1,1.0,No,No,2018-01-02,2019-01-01,0,11,364,3.0,Design,1.0,1,0.0,3.7197255555555557,11926066.0,0,0,0
1331,1332,0,0.0,2.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2018-01-02,//,1,18,575,6.0,Sales,1.0,1,0.0,0.7561216666666667,3016439.0,0,0,0
1332,1333,1,1.0,3.0,29,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2018-01-02,2019-07-31,1,18,575,6.0,Sales,1.0,0,0.0,4.504096388888889,16421873.0,0,0,0
1333,1334,1,0.0,2.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2018-01-02,2019-06-30,1,17,544,6.0,Business_Support,0.0,1,0.0,0.7932991666666667,3019089.0,0,0,0
1334,1335,0,2.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2018-01-15,//,1,18,562,6.0,Design,1.0,1,0.0,0.36493472222222223,15527814.0,0,0,0
1335,1336,1,4.0,0.0,66,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2018-01-18,2019-01-17,0,11,364,2.0,Technology,1.0,0,0.0,1.2398908333333334,14464418.0,0,0,0
1339,1340,0,3.0,0.0,45,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2018-02-26,//,1,17,520,1.0,Sales,1.0,0,0.0,1.0476213888888888,1262622.0,0,0,0
1340,1341,1,1.0,2.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2018-05-23,2019-01-04,0,7,226,6.0,Business_Support,0.0,0,0.0,0.5448125,1262622.0,0,0,0
1342,1343,1,2.0,0.0,36,Kyongbuk,2.0,0.0,0.0,1,1.0,No,No,2018-06-25,2018-11-09,0,4,137,3.0,Design,1.0,0,0.0,1.27481,5027901.0,0,0,0
1343,1344,0,1.0,0.0,42,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2018-07-02,//,1,12,394,3.0,Production_Management,1.0,0,0.0,1.250101111111111,4435768.0,0,0,0
1344,1345,0,3.0,0.0,42,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2018-07-02,//,1,12,394,3.0,Production_Management,1.0,0,0.0,1.3999055555555555,6871487.0,0,0,0
1345,1346,0,0.0,1.0,29,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2018-08-08,//,1,11,357,6.0,Business_Support,0.0,0,0.0,4.054158888888889,1262622.0,0,0,0
1346,1347,1,0.0,1.0,31,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2018-09-03,2018-12-21,0,3,109,6.0,Business_Support,0.0,1,0.0,4.307703055555556,3019791.0,0,0,0
1347,1348,0,3.0,1.0,29,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2018-10-26,//,1,9,278,6.0,Financial_management,0.0,0,0.0,0.35444166666666665,2215586.0,0,0,0
1348,1349,1,2.0,0.0,33,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2018-11-19,2019-07-05,0,7,228,3.0,Business_Support,0.0,0,0.0,4.3060841666666665,4566891.0,0,0,0
1349,1350,0,3.0,0.0,48,Jeonam,2.0,0.0,0.0,1,1.0,No,No,2018-12-01,//,1,7,242,1.0,Sales,1.0,0,0.0,3.461981388888889,9922861.0,0,0,0
1350,1351,0,0.0,1.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2018-12-26,//,1,7,217,6.0,Technology,1.0,0,0.0,0.2925902777777778,1259210.0,0,0,0
1352,1353,1,5.0,0.0,36,Jeonam,2.0,0.0,0.0,1,1.0,No,No,2019-01-07,2019-05-17,0,4,130,3.0,Design,1.0,0,0.0,2.979546111111111,9922170.0,0,0,0
1354,1355,0,2.0,0.0,39,Kyongbuk,1.0,0.0,0.0,1,1.0,No,No,2019-02-13,//,0,5,168,3.0,Financial_management,0.0,0,0.0,1.0302922222222222,3534503.0,0,0,0
1357,1358,0,0.0,0.0,36,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2019-04-29,//,0,3,93,4.0,Design,1.0,0,0.0,0.37435666666666667,11402197.0,0,0,0
1359,1360,0,0.0,0.0,35,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2019-06-07,//,0,1,54,3.0,Quality_Management,1.0,0,0.0,0.12972861111111111,2833920.0,0,0,0
1360,1361,0,3.0,1.0,32,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2019-06-24,//,0,1,37,4.0,Business_Support,0.0,0,0.0,0.3477441666666667,2833920.0,0,0,0
